filepath,filename,label,label_idx,is_mixup,source_1,source_2,group_1,group_2,group_id,n_groups,snr_db,noise_kind,variant_idx
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr2dB_white_v6_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr2dB_white_v6_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,2,white,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr3dB_pink_v0_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr3dB_pink_v0_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,3,pink,0
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr3dB_pink_v19_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr3dB_pink_v19_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,3,pink,19
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr4dB_pink_v12_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr4dB_pink_v12_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,4,pink,12
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr6dB_pink_v11_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr6dB_pink_v11_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,6,pink,11
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr6dB_white_v20_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr6dB_white_v20_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,6,white,20
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr7dB_pink_v4_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr7dB_pink_v4_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,7,pink,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr7dB_white_v25_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr7dB_white_v25_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,7,white,25
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr8dB_pink_v18_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr8dB_pink_v18_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,8,pink,18
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr8dB_pink_v1_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr8dB_pink_v1_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,8,pink,1
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr9dB_pink_v17_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr9dB_pink_v17_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,9,pink,17
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189220__starvolt__fence-rattle-1-front_snr9dB_white_v7_spectrogram.png,189220__starvolt__fence-rattle-1-front_snr9dB_white_v7_spectrogram.png,chain_link_climbing,0,False,189220__starvolt__fence-rattle-1-front,,starvolt__fence-rattle-1,,starvolt__fence-rattle-1,1,9,white,7
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr10dB_pink_v0_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr10dB_pink_v0_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,10,pink,0
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr10dB_white_v15_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr10dB_white_v15_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,10,white,15
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr11dB_pink_v18_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr11dB_pink_v18_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,11,pink,18
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr13dB_pink_v25_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr13dB_pink_v25_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,13,pink,25
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr14dB_pink_v3_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr14dB_pink_v3_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,14,pink,3
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr14dB_pink_v8_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr14dB_pink_v8_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,14,pink,8
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr14dB_white_v20_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr14dB_white_v20_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,14,white,20
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr1dB_pink_v14_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr1dB_pink_v14_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,1,pink,14
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr2dB_pink_v17_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr2dB_pink_v17_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,pink,17
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr2dB_white_v21_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr2dB_white_v21_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,white,21
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr2dB_white_v24_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr2dB_white_v24_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,white,24
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr3dB_white_v11_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr3dB_white_v11_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,3,white,11
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr3dB_white_v6_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr3dB_white_v6_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,3,white,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr4dB_white_v10_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr4dB_white_v10_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,4,white,10
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr4dB_white_v16_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr4dB_white_v16_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,4,white,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr5dB_pink_v2_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr5dB_pink_v2_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,5,pink,2
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr6dB_pink_v1_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr6dB_pink_v1_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,6,pink,1
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr7dB_pink_v22_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr7dB_pink_v22_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,7,pink,22
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr7dB_pink_v23_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr7dB_pink_v23_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,7,pink,23
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr7dB_white_v19_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr7dB_white_v19_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,7,white,19
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr8dB_pink_v12_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr8dB_pink_v12_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,8,pink,12
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr8dB_pink_v4_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr8dB_pink_v4_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,8,pink,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr8dB_white_v5_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr8dB_white_v5_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,8,white,5
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr9dB_pink_v13_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr9dB_pink_v13_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,9,pink,13
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr9dB_pink_v7_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr9dB_pink_v7_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,9,pink,7
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189223__starvolt__fence-rattle-2-rear_snr9dB_white_v9_spectrogram.png,189223__starvolt__fence-rattle-2-rear_snr9dB_white_v9_spectrogram.png,chain_link_climbing,0,False,189223__starvolt__fence-rattle-2-rear,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,9,white,9
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr10dB_white_v14_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr10dB_white_v14_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,10,white,14
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr11dB_pink_v9_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr11dB_pink_v9_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,11,pink,9
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr12dB_pink_v2_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr12dB_pink_v2_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,12,pink,2
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr12dB_pink_v5_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr12dB_pink_v5_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,12,pink,5
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr12dB_white_v24_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr12dB_white_v24_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,12,white,24
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr12dB_white_v4_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr12dB_white_v4_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,12,white,4
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr13dB_pink_v1_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr13dB_pink_v1_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,13,pink,1
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr13dB_white_v23_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr13dB_white_v23_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,13,white,23
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr13dB_white_v6_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr13dB_white_v6_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,13,white,6
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr15dB_pink_v0_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr15dB_pink_v0_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,15,pink,0
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr1dB_white_v3_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr1dB_white_v3_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,1,white,3
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr2dB_pink_v16_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr2dB_pink_v16_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,pink,16
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr2dB_pink_v25_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr2dB_pink_v25_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,pink,25
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr2dB_white_v13_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr2dB_white_v13_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,white,13
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr2dB_white_v8_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr2dB_white_v8_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,2,white,8
C:\Users\Cengiz\Desktop\inosens-internship\dataset\synthetic_dataset\chain_link_climbing\189224__starvolt__fence-rattle-2-front_snr3dB_pink_v18_spectrogram.png,189224__starvolt__fence-rattle-2-front_snr3dB_pink_v18_spectrogram.png,chain_link_climbing,0,False,189224__starvolt__fence-rattle-2-front,,starvolt__fence-rattle-2,,starvolt__fence-rattle-2,1,3,pink,18
